id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,Track,restoration,zone,GagueDist,Monitoring_site
8837,,,,,40,blind channel,1621.061,1621.061,1621.061,3.3361571,0,0,,SF Delta,19267.28191,
8838,,,,,23,blind channel,1944.666,1944.666,1944.666,3.428256,0,0,,SF Delta,19590.71454,
8839,,,,,59,blind channel,1845.497,1845.497,1845.497,3.38904,0,0,,SF Delta,19491.63121,
8840,,,,,15,blind channel,1310.696,1310.696,1310.696,5.194057,0,0,,SF Delta,18912.74823,
8841,,,,,8,blind channel,1163.056,1163.056,1163.056,4.6772079,0,0,,SF Delta,18763.69326,
8842,,,,,11,blind channel,1127.207,1127.207,1127.207,3.3529601,0,0,,SF Delta,18728.55142,
8843,,,,,15,blind channel,1148.228,1148.228,1148.228,4.3875461,0,0,,SF Delta,18748.86525,
8844,,,,,10,blind channel,1602.046,1602.046,1602.046,3.365947,0,0,,SF Delta,19216.62411,
8845,,,,,8,blind channel,1340.595,1340.595,1340.595,5.7012072,0,0,,SF Delta,18943.47518,
8846,,,,,23,blind channel,1958.908,1958.908,1958.908,3.668262,0,0,,SF Delta,19605.95745,
8847,,,,,45,blind channel,1131.692,1131.692,1131.692,3.3846359,0,0,,SF Delta,18732.62234,
8848,,,,,11,blind channel,1569.904,1569.904,1569.904,3.369421,0,0,,SF Delta,19222.03901,
8849,,,,,16,blind channel,1295.539,1295.539,1295.539,4.9801812,0,0,,SF Delta,18897.50532,
8850,,,,,124,blind channel,1616.01,1616.01,1616.01,3.3361571,0,0,,SF Delta,19261.52482,
8851,,,,,35,blind channel,1220.133,1220.133,1220.133,3.2635901,0,0,,SF Delta,18821.56383,
8852,,,,,25,blind channel,2271.422,2271.422,2271.422,4.2769589,0,0,,SF Delta,19708.66844,
8853,,,,,35,blind channel,1204.305,1204.305,1204.305,3.2635901,0,0,,SF Delta,18805.73582,
8854,,,,,16,blind channel,2057.021,2057.021,2057.021,5.0318022,0,0,,SF Delta,19705.48404,
8855,,,,,60,blind channel,1853.618,1853.618,1853.618,3.4630871,0,0,,SF Delta,19499.0461,
8856,,,,,7,blind channel,1142.228,1142.228,1142.228,3.3846359,0,0,,SF Delta,18743.86525,
8857,,,,,16,blind channel,1147.006,1147.006,1147.006,3.298496,0,0,,SF Delta,18747.93617,
8858,,,,,88,blind channel,1631.081,1631.081,1631.081,3.3361571,0,0,,SF Delta,19276.59574,
8859,,,,,32,blind channel,1188.769,1188.769,1188.769,3.2656951,0,0,,SF Delta,18789.49291,
8860,,,,,33,blind channel,1146.92,1146.92,1146.92,3.298496,0,0,,SF Delta,18748.35106,
8861,,,,,53,blind channel,1151.627,1151.627,1151.627,3.298496,0,0,,SF Delta,18752.76418,
8862,,,,,7185,distributary channel,850.7462,850.7462,850.7462,3.2873881,0,0,,SF Delta,18535.26241,
8863,,,,,136,blind channel,1750.685,1750.685,1750.685,3.2706289,0,0,,SF Delta,19395.99291,
8864,,,,,98,blind channel,1635.117,1635.117,1635.117,3.3361571,0,0,,SF Delta,19280.42376,
8865,,,,,21,blind channel,1928.887,1928.887,1928.887,3.3913369,0,0,,SF Delta,19576.05851,
8866,,,,,34,blind channel,1172.905,1172.905,1172.905,3.2656951,0,0,,SF Delta,18773.83511,
8867,,,,,8,blind channel,2071.128,2071.128,2071.128,5.0318022,0,0,,SF Delta,19719.38475,
8868,,,,,16,blind channel,1583.268,1583.268,1583.268,3.620254,0,0,,SF Delta,19235.52482,
8869,,,,,67,blind channel,1167.612,1167.612,1167.612,3.2875161,0,0,,SF Delta,18768.83511,
8870,,,,,26,blind channel,1902.16,1902.16,1902.16,3.3913369,0,0,,SF Delta,19548.50177,
8871,,,,,14,blind channel,1594.596,1594.596,1594.596,3.671927,0,0,,SF Delta,19247.35284,
8872,,,,,63,blind channel,1867.103,1867.103,1867.103,3.527657,0,0,,SF Delta,19511.94504,
8873,,,,,31,blind channel,1887.503,1887.503,1887.503,3.527657,0,0,,SF Delta,19534.25887,
8874,,,,,20,blind channel,2287.493,2287.493,2287.493,4.3321509,0,0,,SF Delta,19724.73936,
8875,,,,,10,blind channel,1588.268,1588.268,1588.268,3.620254,0,0,,SF Delta,19241.93794,
8876,,,,,149,blind channel,1650.552,1650.552,1650.552,3.3361571,0,0,,SF Delta,19295.5656,
8877,,,,,133,blind channel,1738.715,1738.715,1738.715,3.3682771,0,0,,SF Delta,19384.02128,
8878,,,,,7,blind channel,1609.703,1609.703,1609.703,4.749558,0,0,,SF Delta,19263.25177,
8879,,,,,7,blind channel,1373.944,1373.944,1373.944,5.3225212,0,0,,SF Delta,18976.03191,
8880,,,,,36,blind channel,1174.355,1174.355,1174.355,3.298496,0,0,,SF Delta,18775.90603,
8881,,,,,53,blind channel,1917.68,1917.68,1917.68,3.3913369,0,0,,SF Delta,19564.2305,
8882,,,,,8,blind channel,2169.761,2169.761,2169.761,4.4290152,0,0,,SF Delta,19818.05319,
8883,,,,,66,blind channel,1879.003,1879.003,1879.003,3.527657,0,0,,SF Delta,19524.84574,
8884,,,,,13,blind channel,1874.639,1874.639,1874.639,3.527657,0,0,,SF Delta,19519.77482,
8885,,,,,234,distributary channel,1524.356,1524.356,1524.356,3.4286809,0,0,,SF Delta,19252.73759,
8886,,,,,15,blind channel,1359.323,1359.323,1359.323,5.224349,0,0,,SF Delta,18961.61702,
8887,,,,,131,blind channel,1723.058,1723.058,1723.058,3.3995581,0,0,,SF Delta,19368.36525,
8888,,,,,7,blind channel,1888.381,1888.381,1888.381,3.527657,0,0,,SF Delta,19534.84574,
8889,,,,,15,blind channel,1344.666,1344.666,1344.666,3.887038,0,0,,SF Delta,18946.5461,
8890,,,,,47,blind channel,1881.503,1881.503,1881.503,3.527657,0,0,,SF Delta,19526.84574,
8891,,,,,132,blind channel,1665.987,1665.987,1665.987,3.3864501,0,0,,SF Delta,19311.29433,
8892,,,,,110,blind channel,1706.815,1706.815,1706.815,3.3864501,0,0,,SF Delta,19352.12234,
8893,,,,,8,blind channel,2170.811,2170.811,2170.811,4.7547588,0,0,,SF Delta,19818.81028,
8894,,,,,8,blind channel,1603.496,1603.496,1603.496,3.6888599,0,0,,SF Delta,19256.66667,
8895,,,,,23,blind channel,2303.014,2303.014,2303.014,4.3321509,0,0,,SF Delta,19740.05319,
8896,,,,,12,blind channel,2156.104,2156.104,2156.104,4.4290152,0,0,,SF Delta,19802.98227,
8897,,,,,12,blind channel,2153.862,2153.862,2153.862,4.4290152,0,0,,SF Delta,19802.15426,
8898,,,,,16,blind channel,2148.069,2148.069,2148.069,4.4290152,0,0,,SF Delta,19794.73936,
8899,,,,,8,blind channel,2352.173,2352.173,2352.173,7.155201,0,0,,SF Delta,19910.27305,
8900,,,,,85,blind channel,1696.144,1696.144,1696.144,3.3864501,0,0,,SF Delta,19340.95035,
8901,,,,,128,blind channel,1681.144,1681.144,1681.144,3.3864501,0,0,,SF Delta,19325.95035,
8902,,,,,6,blind channel,1385.222,1385.222,1385.222,4.7157869,0,0,,SF Delta,18988.51773,
8903,,,,,46,blind channel,1697.886,1697.886,1697.886,3.3864501,0,0,,SF Delta,19343.19326,
8904,,,,,9,blind channel,1330.181,1330.181,1330.181,3.8225369,0,0,,SF Delta,18933.06206,
8905,,,,,45,blind channel,1190.512,1190.512,1190.512,3.3176661,0,0,,SF Delta,18791.56383,
8906,,,,,12,blind channel,1329.681,1329.681,1329.681,3.8225369,0,0,,SF Delta,18932.06206,
8907,,,,,16,blind channel,1360.03,1360.03,1360.03,4.123817,0,0,,SF Delta,18962.2039,
8908,,,,,8,blind channel,2317.449,2317.449,2317.449,4.3321509,0,0,,SF Delta,19755.19504,
8909,,,,,16,blind channel,1314.438,1314.438,1314.438,3.403971,0,0,,SF Delta,18916.81915,
8910,,,,,9,blind channel,1331.095,1331.095,1331.095,3.8225369,0,0,,SF Delta,18933.89007,
8911,,,,,23,blind channel,1269.589,1269.589,1269.589,3.28157,0,0,,SF Delta,18872.26241,
8912,,,,,15,blind channel,2336.238,2336.238,2336.238,7.1461568,0,0,,SF Delta,19895.54433,
8913,,,,,41,blind channel,1896.109,1896.109,1896.109,3.527657,0,0,,SF Delta,19541.74468,
8914,,,,,19,blind channel,1375.359,1375.359,1375.359,4.170568,0,0,,SF Delta,18978.03191,
8915,,,,,15,blind channel,2132.998,2132.998,2132.998,4.3328829,0,0,,SF Delta,19780.66844,
8916,,,,,123,distributary channel,1499.193,1499.193,1499.193,3.4127929,0,0,,SF Delta,19251.5727,
8917,,,,,18,blind channel,1298.488,1298.488,1298.488,3.356961,0,0,,SF Delta,18901.16135,
8918,,,,,15,blind channel,1344.545,1344.545,1344.545,3.6254799,0,0,,SF Delta,18946.71809,
8919,,,,,16,blind channel,1254.104,1254.104,1254.104,3.2489679,0,0,,SF Delta,18856.36348,
8920,,,,,75,blind channel,1233.447,1233.447,1233.447,3.2489679,0,0,,SF Delta,18835.29078,
8921,,,,,23,blind channel,1283.246,1283.246,1283.246,3.340292,0,0,,SF Delta,18885.91844,
8922,,,,,75,distributary channel,1496.607,1496.607,1496.607,3.4127929,1,0,,SF Delta,19248.98759,
8923,,,,,7,blind channel,1388.551,1388.551,1388.551,4.3296881,0,0,,SF Delta,18990.51773,
8924,,,,,15,blind channel,2117.098,2117.098,2117.098,4.3328829,0,0,,SF Delta,19764.7695,
8925,,,,,45,distributary channel,1501.486,1501.486,1501.486,3.4127929,0,0,,SF Delta,19253.5727,
8926,,,,,15,blind channel,2320.631,2320.631,2320.631,4.2951069,0,0,,SF Delta,19879.2305,
8928,,,,,62,blind channel,1218.411,1218.411,1218.411,3.2489679,0,0,,SF Delta,18820.46277,
8929,,,,,3321,distributary channel,839.8148,839.8148,839.8148,3.2873881,1,0,,SF Delta,18524.83156,
8930,,,,,15,blind channel,2102.184,2102.184,2102.184,4.261477,0,0,,SF Delta,19749.35461,
8931,,,,,63,blind channel,1204.376,1204.376,1204.376,3.2645559,0,0,,SF Delta,18806.63475,
8932,,,,,16,blind channel,1710.958,1710.958,1710.958,3.3864501,0,0,,SF Delta,19356.26418,
8933,,,,,8,blind channel,2042.906,2042.906,2042.906,5.1816521,0,0,,SF Delta,19689.04078,
8934,,,,,50,blind channel,1248.396,1248.396,1248.396,3.2489679,0,0,,SF Delta,18849.94858,
8935,,,,,29,blind channel,1250.725,1250.725,1250.725,3.2489679,0,0,,SF Delta,18852.7766,
8936,,,,,11,blind channel,2304.525,2304.525,2304.525,4.1951399,0,0,,SF Delta,19863.33156,
8937,,,,,47,blind channel,1910.902,1910.902,1910.902,3.700074,0,0,,SF Delta,19555.74468,
8938,,,,,15,blind channel,1369.066,1369.066,1369.066,4.170568,0,0,,SF Delta,18971.44681,
8939,,,,,10,blind channel,1386.808,1386.808,1386.808,4.3296881,0,0,,SF Delta,18990.10284,
8940,,,,,12,blind channel,2088.077,2088.077,2088.077,3.9528561,0,0,,SF Delta,19735.45567,
8941,,,,,171,distributary channel,1478.344,1478.344,1478.344,3.4127929,1,0,,SF Delta,19230.43085,
8942,,,,,15,blind channel,1353.323,1353.323,1353.323,3.614398,0,0,,SF Delta,18956.61702,
8943,,,,,15,blind channel,2028.299,2028.299,2028.299,3.46084,0,0,,SF Delta,19674.72695,
8944,,,,,7,blind channel,1401.43,1401.43,1401.43,4.8135452,0,0,,SF Delta,19005.34574,
8945,,,,,7,blind channel,1754.049,1754.049,1754.049,3.6162081,0,0,,SF Delta,19400.30674,
8946,,,,,11,blind channel,1382.808,1382.808,1382.808,4.170568,0,0,,SF Delta,18986.51773,
8947,,,,,4,distributary channel,2298.489,2298.489,2298.489,4.1663208,0,0,,SF Delta,19857.08865,
8948,,,,,7,blind channel,2133.563,2133.563,2133.563,4.4290152,0,0,,SF Delta,19782.18262,
8949,,,,,149,distributary channel,1486.808,1486.808,1486.808,3.4127929,1,0,,SF Delta,19238.60284,
8950,,,,,15,blind channel,1291.817,1291.817,1291.817,3.3345931,0,0,,SF Delta,18893.57624,
8951,,,,,15,blind channel,1338.58,1338.58,1338.58,3.5405099,0,0,,SF Delta,18941.96099,
8952,,,,,8,blind channel,2335.599,2335.599,2335.599,4.5282588,0,0,,SF Delta,19989.66844,
8953,,,,,4,blind channel,1385.93,1385.93,1385.93,4.170568,0,0,,SF Delta,18989.93085,
8954,,,,,17,blind channel,2048.557,2048.557,2048.557,3.606045,0,0,,SF Delta,19695.72695,
8955,,,,,9,blind channel,1386.222,1386.222,1386.222,4.170568,0,0,,SF Delta,18989.51773,
8956,,,,,15,blind channel,521.865,521.865,521.865,2.9482279,0,0,,SF Delta,18252.21631,
8957,,,,,284,distributary channel,1458.787,1458.787,1458.787,3.5140581,0,0,,SF Delta,19210.87411,
8958,,,,,16,blind channel,1277.196,1277.196,1277.196,3.3246231,0,0,,SF Delta,18878.74823,
8959,,,,,18,blind channel,2079.42,2079.42,2079.42,3.9528561,0,0,,SF Delta,19726.79787,
8960,,,,,15,blind channel,1724.993,1724.993,1724.993,3.787483,0,0,,SF Delta,19370.92199,
8961,,,,,11,blind channel,1309.888,1309.888,1309.888,3.3775849,0,0,,SF Delta,18912.06206,
8962,,,,,3,blind channel,1390.672,1390.672,1390.672,4.606668,0,0,,SF Delta,18993.75887,
8963,,,,,14,blind channel,2034.9,2034.9,2034.9,3.46084,0,0,,SF Delta,19681.65603,
8964,,,,,2550,distributary channel,1029.528,1029.528,1029.528,3.376893,1,0,,SF Delta,18715.04433,
8965,,,,,10,blind channel,1306.474,1306.474,1306.474,3.3345931,0,0,,SF Delta,18908.64716,
8966,,,,,15,blind channel,1324.388,1324.388,1324.388,3.4673281,0,0,,SF Delta,18927.47518,
8967,,,,,9,blind channel,2118.199,2118.199,2118.199,4.3328829,0,0,,SF Delta,19766.5266,
8968,,,,,13,blind channel,2090.749,2090.749,2090.749,4.261477,0,0,,SF Delta,19738.45567,
8969,,,,,23,blind channel,525.6224,525.6224,525.6224,2.9482279,0,0,,SF Delta,18258.45745,
8970,,,,,15,blind channel,2064.506,2064.506,2064.506,3.9528561,0,0,,SF Delta,19710.96986,
8971,,,,,5,blind channel,2126.199,2126.199,2126.199,4.4290152,0,0,,SF Delta,19774.5266,
8972,,,,,55,distributary channel,1504.637,1504.637,1504.637,3.4127929,1,0,,SF Delta,19256.43085,
8973,,,,,11,blind channel,2116.077,2116.077,2116.077,4.3328829,0,0,,SF Delta,19764.69858,
8974,,,,,49,blind channel,1265.074,1265.074,1265.074,3.2489679,0,0,,SF Delta,18867.33333,
8975,,,,,20,blind channel,2106.077,2106.077,2106.077,4.261477,0,0,,SF Delta,19754.69858,
8976,,,,,9,blind channel,1311.388,1311.388,1311.388,3.3775849,0,0,,SF Delta,18914.47518,
8977,,,,,8,blind channel,701.6701,701.6701,701.6701,4.379127,0,0,,SF Delta,18446.89716,
8978,,,,,39,blind channel,1939.423,1939.423,1939.423,3.5278759,0,0,,SF Delta,19585.05851,
8979,,,,,2,distributary channel,1509.758,1509.758,1509.758,3.4127929,0,0,,SF Delta,19261.84574,
8980,,,,,56,blind channel,615.7437,615.7437,615.7437,4.1560392,0,0,,SF Delta,18359.88475,
8981,,,,,10,distributary channel,1505.965,1505.965,1505.965,3.4127929,0,0,,SF Delta,19257.84574,
8982,,,,,15,blind channel,686.2559,686.2559,686.2559,4.2461972,0,0,,SF Delta,18431.06915,
8983,,,,,15,blind channel,2013.193,2013.193,2013.193,3.46084,0,0,,SF Delta,19659.82801,
8984,,,,,94,distributary channel,1497.879,1497.879,1497.879,3.4127929,1,0,,SF Delta,19249.25887,
8985,,,,,51,blind channel,1925.559,1925.559,1925.559,3.5278759,0,0,,SF Delta,19571.40071,
8986,,,,,6,blind channel,1399.879,1399.879,1399.879,4.606668,0,0,,SF Delta,19003.58865,
8987,,,,,39,blind channel,630.1224,630.1224,630.1224,4.191328,0,0,,SF Delta,18374.05674,
8988,,,,,4,distributary channel,2320.005,2320.005,2320.005,4.2736678,0,0,,SF Delta,19835.36525,
8989,,,,,43,blind channel,1953.873,1953.873,1953.873,3.383739,0,0,,SF Delta,19599.71454,
8990,,,,,15,blind channel,1738.943,1738.943,1738.943,3.6709111,0,0,,SF Delta,19384.99291,
8991,,,,,53,blind channel,600.001,600.001,600.001,4.1246791,0,0,,SF Delta,18344.64184,
8992,,,,,125,blind channel,540.8148,540.8148,540.8148,2.988941,0,0,,SF Delta,18272.94326,
8993,,,,,70,blind channel,584.5869,584.5869,584.5869,4.0817661,0,0,,SF Delta,18328.81383,
8994,,,,,65,distributary channel,1487.793,1487.793,1487.793,3.4127929,1,0,,SF Delta,19239.67376,
8995,,,,,19,blind channel,2051.193,2051.193,2051.193,3.911936,0,0,,SF Delta,19697.24113,
8996,,,,,26,blind channel,1610.705,1610.705,1610.705,3.6162081,0,0,,SF Delta,19362.82801,
8997,,,,,15,blind channel,2320.871,2320.871,2320.871,6.4264431,0,0,,SF Delta,19973.94149,
8998,,,,,98,distributary channel,1500.45,1500.45,1500.45,3.4127929,1,0,,SF Delta,19252.32979,
8999,,,,,7,blind channel,2213.966,2213.966,2213.966,4.6469002,0,0,,SF Delta,19968.38121,
9000,,,,,39,blind channel,1517.365,1517.365,1517.365,3.447844,0,0,,SF Delta,19268.74468,
9001,,,,,50,blind channel,516.6873,516.6873,516.6873,2.9482279,0,0,,SF Delta,18258.42908,
9002,,,,,88,blind channel,568.6371,568.6371,568.6371,3.990567,0,0,,SF Delta,18312.57092,
9003,,,,,32,blind channel,1276.974,1276.974,1276.974,3.325815,0,0,,SF Delta,18879.23227,
9004,,,,,7,blind channel,1326.202,1326.202,1326.202,3.3709321,0,0,,SF Delta,18928.78901,
9005,,,,,10,blind channel,2020.829,2020.829,2020.829,3.46084,0,0,,SF Delta,19667.58511,
9006,,,,,30,blind channel,1292.302,1292.302,1292.302,3.325815,0,0,,SF Delta,18894.64716,
9007,,,,,7,blind channel,2118.148,2118.148,2118.148,4.8862772,0,0,,SF Delta,19766.18262,
9008,,,,,12,blind channel,2325.869,2325.869,2325.869,4.451138,0,0,,SF Delta,19842.60816,
9009,,,,,11,blind channel,1999.586,1999.586,1999.586,3.383739,0,0,,SF Delta,19644.92908,
9010,,,,,15,blind channel,2305.886,2305.886,2305.886,5.2170038,0,0,,SF Delta,19959.45567,
9011,,,,,18,blind channel,2035.207,2035.207,2035.207,3.606045,0,0,,SF Delta,19682.17021,
9012,,,,,24,blind channel,1595.927,1595.927,1595.927,3.6162081,0,0,,SF Delta,19348.75709,
9013,,,,,26,blind channel,1998.465,1998.465,1998.465,3.383739,0,0,,SF Delta,19644.09929,
9014,,,,,15,blind channel,2018.5,2018.5,2018.5,3.46084,0,0,,SF Delta,19664.75709,
9015,,,,,14,blind channel,670.7706,670.7706,670.7706,4.2372708,0,0,,SF Delta,18415.58333,
9016,,,,,102,distributary channel,1499.314,1499.314,1499.314,3.4127929,0,0,,SF Delta,19251.40071,
9017,,,,,27,blind channel,1307.338,1307.338,1307.338,3.3345931,0,0,,SF Delta,18909.89007,
9018,,,,,42,blind channel,645.0574,645.0574,645.0574,4.1718469,0,0,,SF Delta,18389.78369,
9019,,,,,31,blind channel,1983.758,1983.758,1983.758,3.383739,0,0,,SF Delta,19629.09929,
9020,,,,,5555,distributary channel,2291.451,2291.451,2291.451,4.1663208,0,0,,SF Delta,19864.42021,
9021,,,,,28,blind channel,2003.672,2003.672,2003.672,3.46084,0,0,,SF Delta,19649.51418,
9022,,,,,16,blind channel,2020.586,2020.586,2020.586,3.46084,0,0,,SF Delta,19666.3422,
9023,,,,,43,blind channel,1968.601,1968.601,1968.601,3.383739,0,0,,SF Delta,19614.44326,
9024,,,,,23,blind channel,1561.164,1561.164,1561.164,3.5231869,0,0,,SF Delta,19313.78546,
9025,,,,,30,blind channel,1545.921,1545.921,1545.921,3.5231869,0,0,,SF Delta,19298.12943,
9026,,,,,88,blind channel,553.164,553.164,553.164,3.7374289,0,0,,SF Delta,18285.5,
9027,,,,,136,blind channel,556.4949,556.4949,556.4949,3.7410319,0,0,,SF Delta,18300.5,
9028,,,,,112,blind channel,501.3736,501.3736,501.3736,2.9446299,0,0,,SF Delta,18248.91312,
9029,,,,,15,blind channel,2341.268,2341.268,2341.268,5.367178,0,0,,SF Delta,19857.33688,
9030,,,,,14,blind channel,2064.435,2064.435,2064.435,3.911936,0,0,,SF Delta,19710.48404,
9031,,,,,23,blind channel,1625.398,1625.398,1625.398,3.6162081,0,0,,SF Delta,19377.72695,
9032,,,,,15,blind channel,2199.273,2199.273,2199.273,4.6469002,0,0,,SF Delta,19952.89539,
9033,,,,,16,blind channel,1382.921,1382.921,1382.921,3.422085,0,0,,SF Delta,18985.55851,
9034,,,,,52,blind channel,1531.093,1531.093,1531.093,3.5231869,0,0,,SF Delta,19282.88652,
9035,,,,,28,blind channel,1654.282,1654.282,1654.282,3.613065,0,0,,SF Delta,19407.1117,
9036,,,,,15,blind channel,1580.527,1580.527,1580.527,3.6709111,0,0,,SF Delta,19333.44326,
9037,,,,,8,blind channel,1398.164,1398.164,1398.164,4.3332381,0,0,,SF Delta,19000.80142,
9038,,,,,13,blind channel,1399.664,1399.664,1399.664,4.3332381,0,0,,SF Delta,19002.80142,
9039,,,,,20,blind channel,1576.735,1576.735,1576.735,3.6709111,0,0,,SF Delta,19328.85638,
9040,,,,,3,blind channel,2335.007,2335.007,2335.007,4.0221329,0,0,,SF Delta,19989.28369,
9041,,,,,74,blind channel,496.6812,496.6812,496.6812,2.9346941,0,0,,SF Delta,18249.39894,
9042,,,,,60,blind channel,486.9741,486.9741,486.9741,2.9158771,0,0,,SF Delta,18239.39894,
9043,,,,,16,blind channel,1351.4,1351.4,1351.4,3.3709321,0,0,,SF Delta,18954.24468,
9044,,,,,47,blind channel,659.6995,659.6995,659.6995,4.218822,0,0,,SF Delta,18404.92553,
9045,,,,,7,blind channel,1414.32,1414.32,1414.32,4.706275,0,0,,SF Delta,19017.45745,
9046,,,,,450,distributary channel,1430.459,1430.459,1430.459,3.5386961,0,0,,SF Delta,19182.0461,
9047,,,,,8,blind channel,2078.749,2078.749,2078.749,3.9528561,0,0,,SF Delta,19725.79787,
9048,,,,,26,blind channel,1321.687,1321.687,1321.687,3.3709321,0,0,,SF Delta,18925.03191,
9049,,,,,14,blind channel,2290.279,2290.279,2290.279,5.020937,0,0,,SF Delta,19944.14184,
9050,,,,,8,blind channel,2356.289,2356.289,2356.289,5.8045468,0,0,,SF Delta,19871.65071,
9051,,,,,9,blind channel,1367.729,1367.729,1367.729,3.422085,0,0,,SF Delta,18970.65957,
9052,,,,,26,blind channel,1640.09,1640.09,1640.09,3.613065,0,0,,SF Delta,19393.62589,
9053,,,,,10,blind channel,1406.649,1406.649,1406.649,4.3332381,0,0,,SF Delta,19009.87234,
9054,,,,,8,blind channel,1365.936,1365.936,1365.936,3.422085,0,0,,SF Delta,18969.0727,
9055,,,,,8,blind channel,1366.143,1366.143,1366.143,3.422085,0,0,,SF Delta,18969.0727,
9056,,,,,140,blind channel,1512.814,1512.814,1512.814,3.447844,0,0,,SF Delta,19264.40071,
9057,,,,,30,blind channel,1668.475,1668.475,1668.475,3.613065,0,0,,SF Delta,19421.59752,
9058,,,,,30,blind channel,667.7706,667.7706,667.7706,4.2175121,0,0,,SF Delta,18412.58333,
9059,,,,,83,blind channel,497.9031,497.9031,497.9031,2.9450819,0,0,,SF Delta,18254.46986,
9060,,,,,83,blind channel,542.3528,542.3528,542.3528,3.7374289,0,0,,SF Delta,18300.54078,
9061,,,,,15,blind channel,2183.96,2183.96,2183.96,4.5266709,0,0,,SF Delta,19937.58156,
9062,,,,,12,blind channel,1583.77,1583.77,1583.77,3.719955,0,0,,SF Delta,19335.27128,
9063,,,,,4736,distributary channel,1027.283,1027.283,1027.283,3.3420949,0,0,,SF Delta,18711.88475,
9064,,,,,14,blind channel,2329.472,2329.472,2329.472,5.2656312,0,0,,SF Delta,19983.04255,
9065,,,,,12,blind channel,2282.708,2282.708,2282.708,4.3323188,0,0,,SF Delta,19936.07092,
9066,,,,,12,blind channel,2283.208,2283.208,2283.208,4.3323188,0,0,,SF Delta,19937.07092,
9067,,,,,14,blind channel,1678.01,1678.01,1678.01,3.613065,0,0,,SF Delta,19430.84043,
9068,,,,,23,blind channel,1336.001,1336.001,1336.001,3.3709321,0,0,,SF Delta,18939.34574,
9069,,,,,18,blind channel,2003.249,2003.249,2003.249,4.9387012,0,0,,SF Delta,19756.04255,
9070,,,,,10,blind channel,1418.72,1418.72,1418.72,4.706275,0,0,,SF Delta,19021.94326,
9071,,,,,15,blind channel,1692.839,1692.839,1692.839,3.613065,0,0,,SF Delta,19445.66844,
9072,,,,,75,blind channel,527.9386,527.9386,527.9386,3.486258,0,0,,SF Delta,18285.12766,
9073,,,,,15,blind channel,2313.936,2313.936,2313.936,6.406055,0,0,,SF Delta,19968.21277,
9074,,,,,72,blind channel,513.1457,513.1457,513.1457,2.9482279,0,0,,SF Delta,18270.12766,
9075,,,,,17,blind channel,2017.456,2017.456,2017.456,5.1617718,0,0,,SF Delta,19771.04255,
9076,,,,,14,blind channel,1381.128,1381.128,1381.128,3.422085,0,0,,SF Delta,18983.9734,
9077,,,,,11,blind channel,2334.507,2334.507,2334.507,4.6641259,0,0,,SF Delta,19989.28369,
9078,,,,,22,blind channel,2032.992,2032.992,2032.992,5.174861,0,0,,SF Delta,19785.87234,
9079,,,,,15,blind channel,2266.93,2266.93,2266.93,4.1808238,0,0,,SF Delta,19920.58688,
9080,,,,,37,blind channel,684.0843,684.0843,684.0843,4.2119279,0,0,,SF Delta,18428.89716,
9081,,,,,15,blind channel,2297.779,2297.779,2297.779,5.2170038,0,0,,SF Delta,19951.55674,
9082,,,,,22,blind channel,1988.178,1988.178,1988.178,4.9387012,0,0,,SF Delta,19740.97163,
9083,,,,,4,distributary channel,2262.566,2262.566,2262.566,4.1808238,0,0,,SF Delta,19914.75709,
9084,,,,,7,blind channel,754.762,754.762,754.762,4.2690749,0,0,,SF Delta,18500.69504,
9085,,,,,14,blind channel,1680.424,1680.424,1680.424,3.613065,0,0,,SF Delta,19432.84043,
9086,,,,,1185,distributary channel,2276.842,2276.842,2276.842,4.2463222,1,0,,SF Delta,19878.23582,
9087,,,,,27,blind channel,2078.719,2078.719,2078.719,4.7197771,0,0,,SF Delta,19831.59929,
9088,,,,,20,blind channel,2169.888,2169.888,2169.888,4.5083928,0,0,,SF Delta,19923.09752,
9089,,,,,17,blind channel,1598.67,1598.67,1598.67,3.719955,0,0,,SF Delta,19350.17021,
9090,,,,,102,blind channel,1527.971,1527.971,1527.971,3.4879119,0,0,,SF Delta,19280.05851,
9091,,,,,18,blind channel,711.0696,711.0696,711.0696,4.2200999,0,0,,SF Delta,18456.7961,
9092,,,,,16,blind channel,1395.613,1395.613,1395.613,4.3332381,0,0,,SF Delta,18998.45745,
9093,,,,,19,blind channel,2048.477,2048.477,2048.477,5.1512098,0,0,,SF Delta,19801.35638,
9094,,,,,21,blind channel,2063.684,2063.684,2063.684,4.795011,0,0,,SF Delta,19816.77128,
9095,,,,,15,blind channel,726.0696,726.0696,726.0696,4.2200999,0,0,,SF Delta,18471.38121,
9096,,,,,15,blind channel,1708.152,1708.152,1708.152,5.2075481,0,0,,SF Delta,19461.39716,
9097,,,,,30,blind channel,699.7767,699.7767,699.7767,4.2119279,0,0,,SF Delta,18445.7961,
9098,,,,,18,blind channel,740.7767,740.7767,740.7767,4.2690749,0,0,,SF Delta,18486.7961,
9099,,,,,24,blind channel,2094.876,2094.876,2094.876,4.640975,0,0,,SF Delta,19847.25709,
9100,,,,,7,blind channel,1855.896,1855.896,1855.896,4.0898781,0,0,,SF Delta,19608.7766,
9101,,,,,17,blind channel,1973.329,1973.329,1973.329,4.7794042,0,0,,SF Delta,19726.41489,
